table,id,Unnamed: 0,dev_type,user_id,build_slot,dev_uname,dev_lv,gun_id,mp,ammo,mre,part,input_level,item1_num,core,dev_time,gun_rank,gun_name,file,trust_2,trust_3,trust_4,trust_5
2,41582280,3696.0,2,73702,2,寶鍾突擊隊員,181,66,1000,1000,1000,1000,1,1,3,1667923210,4,56-1式,221109-000614.json,True,True,True,False
2,41582299,3697.0,2,946012,2,卍原豚卍,129,305,8000,1000,8000,4000,1,1,3,1667923445,4,塔布克,221109-001708.json,True,True,True,False
2,41582312,3698.0,2,334762,2,Sabre,217,216,1000,1000,1000,1000,1,1,3,1667923558,4,XM8,221109-001708.json,True,True,True,False
2,41582378,3699.0,2,394462,2,蘇子羽,212,18,6000,2000,6000,4000,1,1,3,1667923939,3,MAC-10,221109-001708.json,True,True,False,False
2,41582380,3700.0,2,931282,2,samurai094,91,22,8000,8000,1000,4000,1,1,3,1667923959,3,PPS-43,221109-001708.json,True,True,False,False
2,41582381,3701.0,2,931282,4,samurai094,91,78,8000,8000,1000,4000,1,1,3,1667923963,4,M60,221109-001708.json,True,True,True,False
2,41582397,3702.0,2,539362,2,appubolo,191,283,8000,1000,8000,4000,1,1,3,1667924498,4,解放者,221109-002802.json,True,True,True,False
2,41582415,3703.0,2,466582,2,渦流,189,32,1000,1000,1000,1000,1,1,3,1667924678,3,微型烏茲,221109-003329.json,True,True,False,False
2,41582457,3704.0,2,353572,2,Joseph0627,203,32,9999,1000,1000,1000,1,1,3,1667925241,3,微型烏茲,221109-004423.json,True,True,False,False
2,41582537,3705.0,2,765072,2,月光冥王OuO,168,69,1000,1000,1000,1000,1,1,3,1667926334,4,FAMAS,221109-005517.json,True,True,True,False
2,41582561,3706.0,2,282,2,Billywtm,190,116,1000,1000,1000,1000,1,1,3,1667926682,3,Z-62,221109-010610.json,True,True,False,False
2,41582562,3707.0,2,120442,2,Meeks,211,95,8000,1000,8000,4000,1,1,3,1667926697,3,漢陽造88式,221109-010610.json,True,True,False,False
2,41582582,3708.0,2,194632,2,李小飛,143,325,8000,1000,8000,4000,1,1,3,1667926811,4,V-PM5,221109-010610.json,True,True,True,False
2,41582584,3709.0,2,194632,4,李小飛,143,368,8000,1000,8000,4000,1,1,3,1667926812,4,UTS-15,221109-010610.json,True,True,True,False
2,41582587,3710.0,2,194632,2,李小飛,143,95,8000,1000,8000,4000,1,1,3,1667926824,3,漢陽造88式,221109-010610.json,True,True,False,False
2,41582627,3711.0,2,938852,2,zhekousama,68,26,8000,1000,8000,4000,3,50,10,1667928248,4,MP5,221109-013851.json,True,True,True,False
2,41582640,3712.0,2,938852,2,zhekousama,68,353,8000,1000,8000,4000,2,20,5,1667928509,4,MAG-7,221109-013851.json,True,True,True,False
2,41582697,3713.0,2,932872,2,Mackenzie,110,37,8000,1000,8000,4000,1,1,3,1667931306,3,M14,221109-022754.json,True,True,False,False
2,41582698,3714.0,2,932872,4,Mackenzie,110,22,8000,1000,8000,4000,1,1,3,1667931307,3,PPS-43,221109-022754.json,True,True,False,False
2,41582715,3715.0,2,985202,2,彈跳大蘿蔔,140,237,1000,1000,1000,1000,1,1,3,1667933613,4,SAR-21,221109-025508.json,True,True,True,False
2,41582729,3716.0,2,100792,4,Ponl,170,323,8000,1000,8000,4000,2,20,5,1667937706,5,LTLX7000,221109-041123.json,True,True,True,True
2,41582732,3717.0,2,465162,2,尊天天,205,152,6000,6000,6000,4000,1,1,3,1667938719,3,M1897,221109-042217.json,True,True,False,False
2,41582741,3718.0,2,123452,4,Onion915025,134,18,8000,1000,8000,4000,1,1,3,1667939926,3,MAC-10,221109-044404.json,True,True,False,False
2,41582803,3719.0,2,691262,2,WILLY,194,18,1000,1000,1000,1000,1,1,3,1667944338,3,MAC-10,221109-060041.json,True,True,False,False
2,41582808,3720.0,2,828752,2,叶纸,70,66,4000,4000,1000,2000,1,1,3,1667944402,4,56-1式,221109-060041.json,True,True,True,False
2,41582809,3721.0,2,828752,4,叶纸,70,355,4000,4000,1000,2000,1,1,3,1667944404,4,維涅龍M2,221109-060041.json,True,True,True,False
2,41582834,3722.0,2,458932,2,SS第22裝甲部隊,154,282,6000,1000,6000,4000,1,1,3,1667946690,5,DP-12,221109-064416.json,True,True,True,True
2,41582850,3723.0,2,50902,2,奧爾法威傑畢,164,325,8000,1000,8000,4000,1,1,3,1667947512,4,V-PM5,221109-064943.json,True,True,True,False
2,41582874,3724.0,2,875802,2,K997g,113,120,1000,1000,1000,1000,1,1,3,1667948206,3,ARX-160,221109-070036.json,True,True,False,False
2,41582875,3725.0,2,875802,4,K997g,113,22,1000,1000,1000,1000,1,1,3,1667948206,3,PPS-43,221109-070036.json,True,True,False,False
2,41582880,3726.0,2,104332,2,戰士的榮耀,94,216,8000,1000,8000,4000,2,20,5,1667948288,4,XM8,221109-070036.json,True,True,True,False
0,41857866,,2,816320,2,MLG,65,194,1000,4000,4000,2000,1,1,3,1667948503,5,K2,230123-000447.json,False,False,False,False
2,41582908,3727.0,2,915382,2,孑,124,120,1000,4000,4000,2000,1,1,3,1667949031,3,ARX-160,221109-072223.json,True,True,False,False
2,41582918,3728.0,2,992342,2,YGXH,70,153,6000,1000,6000,4000,1,1,3,1667949118,4,M37,221109-072223.json,True,True,True,False
2,41582925,3729.0,2,914202,2,宇文凉,150,287,1000,4000,4000,2000,1,1,3,1667949404,5,SIG-556,221109-072223.json,True,True,True,True
2,41582925,,2,914202,2,宇文凉,150,287,1000,4000,4000,2000,1,1,3,1667949404,5,SIG-556,230123-000447.json,False,False,False,False
2,41582926,3730.0,2,914202,2,宇文凉,150,60,8000,1000,8000,4000,1,1,3,1667949435,4,AS Val,221109-072223.json,True,True,True,False
2,41582987,3731.0,2,929872,2,停止加载,104,178,1000,1000,1000,1000,1,1,3,1667951303,3,F1,221109-075504.json,True,True,False,False
2,41583009,3732.0,2,1182,2,魔王不想上班,180,32,1000,1000,1000,1000,1,1,3,1667951965,3,微型烏茲,221109-080031.json,True,True,False,False
2,41583017,3733.0,2,991622,2,Timmyblue,71,148,6000,1000,6000,4000,1,1,3,1667952613,5,IWS 2000,221109-082218.json,True,True,True,True
2,41583020,3734.0,2,991622,4,Timmyblue,71,36,6000,1000,6000,4000,1,1,3,1667952633,4,春田,221109-082218.json,True,True,True,False
2,41583023,3735.0,2,991622,2,Timmyblue,71,352,8000,1000,8000,4000,1,1,3,1667952679,4,新星,221109-082218.json,True,True,True,False
2,41583083,3736.0,2,747962,2,紫羅蘭之夜,122,118,4000,1000,4000,2000,1,1,3,1667954696,4,9A-91,221109-085459.json,True,True,True,False
2,41583095,3737.0,2,14212,2,衛宮,166,22,1000,1000,1000,1000,1,1,3,1667956275,3,PPS-43,221109-092213.json,True,True,False,False
2,41583101,3738.0,2,97882,4,杯蓋,177,353,8000,1000,8000,4000,1,1,3,1667956747,4,MAG-7,221109-092213.json,True,True,True,False
2,41583104,3739.0,2,243752,2,取個ID好難喔,217,178,1000,1000,1000,1000,1,1,3,1667956801,3,F1,221109-093307.json,True,True,False,False
2,41583147,3740.0,2,511522,2,DubyLee,215,365,6000,2000,6000,4000,1,1,3,1667957910,5,SCR,221109-094400.json,True,True,True,True
2,41583151,3741.0,2,114302,2,駱駝camel,172,189,8000,1000,8000,4000,2,20,5,1667957944,4,USAS-12,221109-094400.json,True,True,True,False
2,41583240,3742.0,2,472002,2,Faker5566,128,178,1000,1000,1000,1000,1,1,3,1667960349,3,F1,221109-102215.json,True,True,False,False
2,41583318,3743.0,2,837572,2,赤炎網狼,69,70,8000,1000,8000,4000,1,1,3,1667963237,3,FNC,221109-111132.json,True,True,False,False
2,41583320,3744.0,2,287392,2,士力架大叔,185,42,8000,1000,8000,4000,1,1,3,1667963634,4,PTRD,221109-112226.json,True,True,True,False
2,41583325,3745.0,2,932872,6,Mackenzie,110,367,8000,1000,8000,4000,1,1,3,1667963829,5,MK3A1,221109-112226.json,True,True,True,True
2,41583329,3746.0,2,932872,2,Mackenzie,110,155,8000,1000,8000,4000,1,1,3,1667963829,4,M590,221109-112226.json,True,True,True,False
2,41583330,3747.0,2,322672,2,月無緣,217,165,6011,6011,6011,4011,1,1,3,1667963999,4,M1014,221109-112226.json,True,True,True,False
1,42308142,,2,816971,4,每步都想很久,174,78,6000,9999,6000,4000,1,1,3,1667964483,4,M60,230123-000447.json,False,False,False,False
2,41583359,3748.0,2,208052,2,咖亞,130,61,8000,1000,8000,4000,1,1,3,1667965817,3,StG44,221109-115508.json,True,True,False,False
2,41583406,3749.0,2,399732,2,神無雪月,186,165,8000,1000,8000,4000,3,50,10,1667968066,4,M1014,221109-123318.json,True,True,True,False
2,41583407,3750.0,2,399732,2,神無雪月,186,367,8000,1000,8000,4000,2,20,5,1667968073,5,MK3A1,221109-123318.json,True,True,True,True
2,41583430,3751.0,2,293862,4,Rifle,167,70,1000,1000,1000,1000,1,1,3,1667969144,3,FNC,221109-125506.json,True,True,False,False
2,41583431,3752.0,2,293862,2,Rifle,167,18,1000,1000,1000,1000,1,1,3,1667969147,3,MAC-10,221109-125506.json,True,True,False,False
2,41583453,3753.0,2,551932,2,愛絲翠•柔伊,125,16,1000,1000,1000,1000,1,1,3,1667970349,5,湯姆森,221109-131139.json,True,True,True,True
2,41583472,3754.0,2,30042,2,孑孓,145,58,1000,1000,1000,1000,1,1,3,1667972237,3,AK-47,221109-134429.json,True,True,False,False
2,41583489,3755.0,2,677522,2,嘎喵哩,199,32,1000,1000,1000,1000,1,1,3,1667973070,3,微型烏茲,221109-140620.json,True,True,False,False
2,41583510,3756.0,2,940852,2,諸葛雲遙,116,189,6000,6000,6000,4000,1,1,3,1667974276,4,USAS-12,221109-153117.json,True,True,True,False
2,41583556,3757.0,2,954142,2,葬の屋,85,288,1000,1000,1000,1000,1,1,3,1667976991,4,CR-21,221109-153117.json,True,True,True,False
2,41583634,3758.0,2,329942,4,夜月疾,182,189,8000,1000,8000,4000,1,1,3,1667981005,4,USAS-12,221109-162234.json,True,True,True,False
2,41583643,3759.0,2,919752,2,三玖最棒啦,106,69,6000,1000,6000,4000,1,1,3,1667981146,4,FAMAS,221109-162234.json,True,True,True,False
2,41583651,3760.0,2,737912,2,Lancerott,60,116,1989,2009,1945,1937,1,1,3,1667981374,3,Z-62,221109-162234.json,True,True,False,False
2,41583652,3761.0,2,737912,4,Lancerott,60,178,1989,2009,1945,1937,1,1,3,1667981374,3,F1,221109-162234.json,True,True,False,False
2,41583683,3762.0,2,637512,2,鼻樑毀滅,195,153,8000,1000,8000,4000,1,1,3,1667982527,4,M37,221109-163329.json,True,True,True,False
2,41583684,3763.0,2,153092,2,有玩就好,182,349,1000,1000,1000,1000,1,1,3,1667982662,4,AK74M,221109-163329.json,True,True,True,False
2,41583694,3764.0,2,919562,2,信愁,79,27,1000,1000,1000,1000,1,1,3,1667983042,3,蠍式,221109-164423.json,True,True,False,False
2,41583826,3765.0,2,829752,2,多米ღ,69,157,8000,1000,8000,4000,1,1,3,1667986422,5,KSG,221109-174443.json,True,True,True,True
2,41583870,3766.0,2,80142,2,PEGASUS,212,42,8000,1000,8000,4000,1,1,3,1667987811,4,PTRD,221109-180630.json,True,True,True,False
2,41583877,3767.0,2,117042,2,諾彌亞,163,18,1000,1000,1000,1000,1,1,3,1667987891,3,MAC-10,221109-180630.json,True,True,False,False
2,41583905,3768.0,2,412742,2,Re從2000開始,182,32,1000,1000,1000,1000,1,1,3,1667988612,3,微型烏茲,221109-181157.json,True,True,False,False
2,41583908,3769.0,2,430632,2,LWhite127,185,37,8000,1000,8000,4000,1,1,3,1667988776,3,M14,221109-182337.json,True,True,False,False
2,41583909,3770.0,2,430632,4,LWhite127,185,235,8000,1000,8000,4000,1,1,3,1667988776,4,SPR A3G,221109-182337.json,True,True,True,False
2,41583958,3771.0,2,386722,2,Joriri,181,26,1000,1000,1000,1000,1,1,3,1667990148,4,MP5,221109-184609.json,True,True,True,False
2,41583969,3772.0,2,50422,2,HMSTamar,219,16,1000,1000,1000,1000,1,1,3,1667990451,5,湯姆森,221109-184609.json,True,True,True,True
3,42722795,,2,54503,4,不知所云,196,290,6000,4000,6000,4000,1,1,3,1667990785,5,89式自,230123-000447.json,False,False,False,False
5,41648679,,2,45105,2,蘋果汪,199,106,6000,6000,6000,4000,2,20,5,1667991735,5,FAL,230122-223831.json,False,False,False,False
5,41648680,,2,45105,4,蘋果汪,199,215,6000,6000,6000,4000,2,20,5,1667991735,5,MDR,230122-223831.json,False,False,False,False
2,41584016,3773.0,2,782,2,神鳴澤初,209,350,8000,1000,8000,4000,1,1,3,1667991904,5,FO-12,221109-191327.json,True,True,True,True
2,41584017,3774.0,2,782,4,神鳴澤初,209,326,8000,1000,8000,4000,1,1,3,1667991904,4,HK512,221109-191327.json,True,True,True,False
2,41584018,3775.0,2,818942,2,Harahel,202,152,8000,1000,8000,4000,1,1,3,1667991998,3,M1897,221109-191327.json,True,True,False,False
2,41584036,3776.0,2,633092,2,村下楓原零,99,16,1000,1000,1000,9999,1,1,3,1667992581,5,湯姆森,221109-192421.json,True,True,True,True
0,41859058,,2,951830,2,远东,53,245,4000,4000,1000,2000,1,1,3,1667994112,5,P90,230123-000447.json,False,False,False,False
2,41584086,3777.0,2,314062,6,阿主,169,61,1000,1000,1000,1000,1,1,3,1667994627,3,StG44,221109-195705.json,True,True,False,False
2,41584087,3778.0,2,314062,4,阿主,169,178,1000,1000,1000,1000,1,1,3,1667994629,3,F1,221109-195705.json,True,True,False,False
2,41584088,3779.0,2,314062,2,阿主,169,178,1000,1000,1000,1000,1,1,3,1667994631,3,F1,221109-195705.json,True,True,False,False
2,41584089,3780.0,2,314062,4,阿主,169,323,6000,6000,6000,4000,1,1,3,1667994641,5,LTLX7000,221109-195705.json,True,True,True,True
2,41584090,3781.0,2,314062,6,阿主,169,61,6000,6000,6000,4000,1,1,3,1667994641,3,StG44,221109-195705.json,True,True,False,False
2,41584091,3782.0,2,314062,8,阿主,169,149,6000,6000,6000,4000,1,1,3,1667994641,4,AEK-999,221109-195705.json,True,True,True,False
2,41584100,3783.0,2,314062,4,阿主,169,104,6000,6000,6000,4000,1,1,3,1667994780,5,G36C,221109-200232.json,True,True,True,True
2,41584100,,2,314062,4,阿主,169,104,6000,6000,6000,4000,1,1,3,1667994780,5,G36C,230123-000447.json,False,False,False,False
2,41584114,3784.0,2,388322,2,死宅噴毛,95,356,6000,1000,6000,4000,1,1,3,1667994973,5,A-545,221109-200232.json,True,True,True,True
0,41859109,,2,954740,4,AOL13055,134,172,1000,4000,4000,2000,1,1,3,1667995085,5,RFB,230123-000447.json,False,False,False,False
0,41859140,,2,33440,6,風魔F晴三石,161,263,8000,8000,1000,4000,1,1,3,1667996034,5,MG36,230123-000447.json,False,False,False,False
2,41584161,3785.0,2,5052,2,ShIHYu,172,27,1000,1000,1000,1000,1,1,3,1667996043,3,蠍式,221109-202437.json,True,True,False,False
2,41584185,3786.0,2,999522,2,葡業プイエ,29,216,6000,1000,6000,4000,1,1,3,1667996402,4,XM8,221109-202437.json,True,True,True,False
2,41584197,3787.0,2,609002,2,第一造別416,174,237,1000,1000,1000,1000,1,1,3,1667996653,4,SAR-21,221109-203530.json,True,True,True,False
2,41584206,3788.0,2,29142,2,范添乐,159,61,1000,1000,1000,1000,1,1,3,1667996997,3,StG44,221109-203530.json,True,True,False,False
2,41584217,3789.0,2,196362,2,初雪的約定,160,324,6000,1000,6000,4000,1,1,3,1667997385,5,M6 ASW,221109-204646.json,True,True,True,True
2,41584247,3790.0,2,979952,4,Autokrator,91,286,8000,8000,1000,4000,1,1,3,1667997993,4,KAC-PDW,221109-205740.json,True,True,True,False
2,41584248,3791.0,2,979952,2,Autokrator,91,121,8000,8000,1000,4000,1,1,3,1667997993,4,Mk48,221109-205740.json,True,True,True,False
2,41584284,3792.0,2,841042,2,袁小茂,84,247,4000,1000,4000,2000,1,1,3,1667998626,4,K31,221109-210308.json,True,True,True,False
2,41584288,3793.0,2,914952,2,Rent9,102,262,5000,8000,9000,1000,1,1,3,1667998662,4,EM-2,221109-210308.json,True,True,True,False
2,41584337,3794.0,2,508972,2,夏美子,223,70,8000,1000,8000,4000,1,1,3,1667999680,3,FNC,221109-212456.json,True,True,False,False
2,41584338,3795.0,2,508972,4,夏美子,223,32,8000,1000,8000,4000,1,1,3,1667999680,3,微型烏茲,221109-212456.json,True,True,False,False
2,41584339,3796.0,2,508972,6,夏美子,223,153,8000,1000,8000,4000,1,1,3,1667999680,4,M37,221109-212456.json,True,True,True,False
2,41584340,3797.0,2,508972,8,夏美子,223,152,8000,1000,8000,4000,1,1,3,1667999680,3,M1897,221109-212456.json,True,True,False,False
2,41584351,3798.0,2,446572,2,風月肆,197,95,8000,1000,8000,4000,1,1,3,1667999968,3,漢陽造88式,221109-212456.json,True,True,False,False
7,42094535,,2,923877,2,卍Jack卍,45,213,4000,4000,1000,2000,1,1,3,1668001000,5,C-MS,230123-000447.json,False,False,False,False
8,42172426,,2,982248,2,T91K3,34,245,4000,4000,1000,2000,1,1,3,1668001232,5,P90,230123-000447.json,False,False,False,False
2,41584405,3799.0,2,300622,2,Elyssis008,227,288,1000,1000,1000,1000,1,1,3,1668001347,4,CR-21,221109-215738.json,True,True,True,False
2,41584417,3800.0,2,489832,2,上田百合子,160,44,4000,4000,4000,2000,1,1,3,1668001490,3,SV-98,221109-215738.json,True,True,False,False
2,41584418,3801.0,2,21702,2,杜瓦,182,60,8000,1000,8000,4000,1,1,3,1668001540,4,AS Val,221109-215738.json,True,True,True,False
7,42094565,,2,993647,2,外城为郭,86,135,4000,4000,1000,2000,1,1,3,1668001596,5,SR-3MP,230123-000447.json,False,False,False,False
2,41584501,3802.0,2,194492,2,code45,136,18,1000,1000,1000,4000,1,1,3,1668003239,3,MAC-10,221109-222455.json,True,True,False,False
2,41584502,3803.0,2,194492,4,code45,136,22,1000,1000,1000,4000,1,1,3,1668003244,3,PPS-43,221109-222455.json,True,True,False,False
2,41584532,3804.0,2,225832,2,桐生川馬,141,22,1000,1000,1000,1000,1,1,3,1668003759,3,PPS-43,221109-223550.json,True,True,False,False
2,41584542,3805.0,2,1000002,2,astsg,23,330,6000,1000,6000,4000,1,1,3,1668003957,4,FX-05,221109-223550.json,True,True,True,False
2,41584577,3806.0,2,293322,2,刻伯,183,262,8000,1000,8000,4000,3,50,10,1668004447,4,EM-2,221109-224643.json,True,True,True,False
2,41584586,3807.0,2,999202,2,嗶栗,44,16,1000,1000,1000,1000,1,1,3,1668004682,5,湯姆森,221109-224643.json,True,True,True,True
2,41584595,3808.0,2,358652,2,四月貓,156,44,8000,1000,8000,4000,1,1,3,1668004821,3,SV-98,221109-224643.json,True,True,False,False
2,41584631,3809.0,2,510652,2,好的各位觀眾,153,32,8000,1000,8000,4000,1,1,3,1668005338,3,微型烏茲,221109-225737.json,True,True,False,False
2,41584632,3810.0,2,510652,4,好的各位觀眾,153,153,8000,1000,8000,4000,1,1,3,1668005338,4,M37,221109-225737.json,True,True,True,False
2,41584637,3811.0,2,914202,2,宇文凉,151,26,8000,1000,8000,4000,3,50,10,1668005776,4,MP5,221109-230304.json,True,True,True,False
1,42309393,,2,838121,2,卫宫根源式,108,173,8000,8000,1000,4000,1,1,3,1668005926,5,PKP,230123-000447.json,False,False,False,False
2,41584707,3812.0,2,393232,2,wentrey,119,61,1000,1000,1000,1000,1,1,3,1668006601,3,StG44,221109-231358.json,True,True,False,False
2,41584710,3813.0,2,497622,2,zztimgodzz,59,328,8000,8000,8000,4000,2,20,5,1668006619,4,AR-57,221109-231358.json,True,True,True,False
2,41584717,3814.0,2,190232,4,MattDemon,174,153,8000,1000,8000,4000,1,1,3,1668006679,4,M37,221109-231358.json,True,True,True,False
2,41584748,3815.0,2,190232,4,MattDemon,174,116,1000,1000,1000,1000,1,1,3,1668006855,3,Z-62,221109-232452.json,True,True,False,False
2,41584750,3816.0,2,50902,2,奧爾法威傑畢,164,158,8000,1000,8000,4000,1,1,3,1668006917,3,KS-23,221109-232452.json,True,True,False,False
2,41584759,3817.0,2,132402,2,Twig,187,178,8000,1000,8000,8000,1,1,3,1668007179,3,F1,221109-232452.json,True,True,False,False
2,41584760,3818.0,2,132402,4,Twig,187,26,8000,1000,8000,8000,1,1,3,1668007179,4,MP5,221109-232452.json,True,True,True,False
2,41584761,3819.0,2,132402,6,Twig,187,26,8000,1000,8000,8000,1,1,3,1668007179,4,MP5,221109-232452.json,True,True,True,False
2,41584762,3820.0,2,497622,2,zztimgodzz,59,145,6000,1000,6000,4000,1,1,3,1668007204,3,OTs-44,221109-232452.json,True,True,False,False
8,42172860,,2,601638,2,LeonWind,175,20,4000,4000,4000,2000,1,1,3,1668007294,5,Vector,230123-000447.json,False,False,False,False
2,41584771,3821.0,2,148942,2,RhythmNotes,164,197,6000,2000,6000,4000,3,50,10,1668007403,5,卡爾卡諾M1891,221109-233545.json,True,True,True,True
2,41584774,3822.0,2,513252,2,liewhon,65,66,3473,3475,9999,9999,3,50,10,1668007438,4,56-1式,221109-233545.json,True,True,True,False
2,41584840,3823.0,2,184262,2,FormosaKoala,166,18,1000,1000,1000,1000,1,1,3,1668008302,3,MAC-10,221109-234639.json,True,True,False,False
2,41584857,3824.0,2,994032,2,C雪乃,52,355,6000,6000,6000,4000,1,1,3,1668008637,4,維涅龍M2,221109-235732.json,True,True,True,False
2,41584858,3825.0,2,994032,4,C雪乃,52,156,6000,6000,6000,4000,1,1,3,1668008637,4,Super-Shorty,221109-235732.json,True,True,True,False
2,41584906,3826.0,2,23982,2,Shinshi,212,120,6000,1000,6000,4000,1,1,3,1668009129,3,ARX-160,221109-235732.json,True,True,False,False
2,41584947,3827.0,2,324312,2,Yamato大好,123,189,6000,1000,6000,4000,1,1,3,1668009670,4,USAS-12,221110-000300.json,True,True,True,False
2,41584994,3828.0,2,411972,2,JeffChen,198,184,6000,2000,6000,4000,1,1,3,1668009986,4,T-5000,221110-001354.json,True,True,True,False
2,41585002,3829.0,2,16792,2,蒼希亞,188,262,1000,1000,1000,1000,1,1,3,1668010053,4,EM-2,221110-001354.json,True,True,True,False
2,41585006,3830.0,2,182052,4,布丁歐根,164,262,1000,1000,1000,1000,1,1,3,1668010058,4,EM-2,221110-001354.json,True,True,True,False
1,42309761,,2,293161,4,胖達斯基,191,149,9999,7000,8000,7000,1,1,3,1668010150,4,AEK-999,230123-000447.json,False,False,False,False
2,41585039,3831.0,2,453062,2,Killer貓,129,154,8000,1000,8000,4000,2,20,5,1668010698,3,M500,221110-002447.json,True,True,False,False
2,41585085,3832.0,2,465332,2,冰時雨,215,329,8000,1000,8000,4000,1,1,3,1668011540,5,SVCh,221110-003541.json,True,True,True,True
2,41585086,3833.0,2,465332,4,冰時雨,215,27,8000,1000,8000,4000,1,1,3,1668011540,3,蠍式,221110-003541.json,True,True,False,False
