id,dev_type,user_id,build_slot,dev_uname,dev_lv,gun_id,mp,ammo,mre,part,input_level,item1_num,core,dev_time,gun_rank,gun_name,file,trust_2,trust_3,trust_4,trust_5
41556610,2,652372,2,LianHana,144,58,6000,1000,6000,4000,1,1,3,1667114913,3,AK-47,221030-153418.json,True,True,False,False
41556628,2,610692,2,Wing0920,177,18,1000,1000,1000,1000,1,1,3,1667115430,3,MAC-10,221030-154512.json,True,True,False,False
41556654,2,694342,2,分解,192,117,6000,1000,6000,4000,1,1,3,1667116334,4,PSG-1,221030-160133.json,True,True,True,False
41556655,2,694342,4,分解,192,53,6000,1000,6000,4000,1,1,3,1667116334,5,NTW-20,221030-160133.json,True,True,True,True
41556679,2,747962,4,紫羅蘭之夜,122,235,8000,1000,8000,4000,1,1,3,1667116666,4,SPR A3G,221030-160133.json,True,True,True,False
41556706,2,24502,2,Koero,183,66,1000,1000,1000,1000,1,1,3,1667117539,4,56-1式,221030-162320.json,True,True,True,False
41556741,2,994662,2,不够优秀,26,352,8000,1000,8000,4000,1,1,3,1667118463,4,新星,221030-163413.json,True,True,True,False
41556759,2,753102,2,蛤哩供啥,203,34,8000,2000,8000,4000,1,1,3,1667119031,3,M1加兰德,221030-164508.json,True,True,False,False
41556760,2,753102,4,蛤哩供啥,203,157,8000,2000,8000,4000,1,1,3,1667119031,5,KSG,221030-164508.json,True,True,True,True
41556761,2,19562,2,幻o想,154,116,1000,1000,1000,1000,1,1,3,1667119047,3,Z-62,221030-164508.json,True,True,False,False
41556765,2,19562,2,幻o想,154,365,1000,1000,1000,1000,1,1,3,1667119062,5,SCR,221030-164508.json,True,True,True,True
41556766,2,19562,4,幻o想,154,16,1000,1000,1000,1000,1,1,3,1667119062,5,汤姆森,221030-164508.json,True,True,True,True
41556767,2,19562,2,幻o想,154,262,1000,1000,1000,1000,1,1,3,1667119066,4,EM-2,221030-164508.json,True,True,True,False
41556768,2,19562,4,幻o想,154,365,1000,1000,1000,1000,1,1,3,1667119066,5,SCR,221030-164508.json,True,True,True,True
41556774,2,5832,2,绝蜡烛,100,152,8000,1000,8000,4000,1,1,3,1667119163,3,M1897,221030-164508.json,True,True,False,False
41556775,2,5832,4,绝蜡烛,100,58,8000,1000,8000,4000,1,1,3,1667119163,3,AK-47,221030-164508.json,True,True,False,False
41556776,2,5832,6,绝蜡烛,100,16,8000,1000,8000,4000,1,1,3,1667119163,5,汤姆森,221030-164508.json,True,True,True,True
41556785,2,10292,2,唯冰,81,22,4000,4000,4000,2000,1,1,3,1667119390,3,PPS-43,221030-165601.json,True,True,False,False
41556786,2,10292,4,唯冰,81,347,4000,4000,4000,2000,1,1,3,1667119393,5,SR-2,221030-165601.json,True,True,True,True
41556787,2,10292,6,唯冰,81,180,4000,4000,4000,2000,1,1,3,1667119399,4,PzB39,221030-165601.json,True,True,True,False
41556824,2,979092,2,皮卡丘大大,83,349,4000,1000,4000,2000,1,1,3,1667120493,4,AK74M,221030-171221.json,True,True,True,False
41556859,2,993662,2,我的恋人AR15,100,26,4000,1000,4000,2000,1,1,3,1667122146,4,MP5,221030-173408.json,True,True,True,False
41556860,2,993662,4,我的恋人AR15,100,44,4000,1000,4000,2000,1,1,3,1667122149,3,SV-98,221030-173408.json,True,True,False,False
41556888,2,233602,2,夜雷隱,156,18,1000,1000,1000,1000,1,1,3,1667122792,3,MAC-10,221030-174502.json,True,True,False,False
41556899,2,840572,2,月間花梨奈,104,188,8000,1000,8000,4000,1,1,3,1667123227,5,S.A.T.8,221030-175555.json,True,True,True,True
41556906,2,887822,4,guh563,85,32,6000,1000,8000,4000,1,1,3,1667123380,3,微型乌兹,221030-175555.json,True,True,False,False
41556942,2,465162,2,尊天天,204,351,8000,1000,8000,4000,1,1,3,1667124070,5,M26-MASS,221030-180649.json,True,True,True,True
41556996,2,999282,4,00623,23,27,1000,1000,1000,1000,1,1,3,1667124935,3,蝎式,221030-182310.json,True,True,False,False
41556999,2,677522,2,嘎喵哩,199,178,1000,1000,1000,1000,1,1,3,1667125064,3,F1,221030-182310.json,True,True,False,False
41557000,2,188032,2,Axl,151,189,8000,1000,8000,4000,1,1,3,1667125070,4,USAS-12,221030-182310.json,True,True,True,False
41557001,2,188032,4,Axl,151,42,8000,1000,8000,4000,1,1,3,1667125072,4,PTRD,221030-182310.json,True,True,True,False
41557037,2,296682,2,無噬魂,124,65,1000,7000,1000,5000,1,1,3,1667126869,5,HK416,221030-185552.json,True,True,True,True
41557038,2,296682,4,無噬魂,124,116,1000,7000,1000,5000,1,1,3,1667126869,3,Z-62,221030-185552.json,True,True,False,False
41557100,2,76092,2,AC0630,192,215,8000,8000,8000,4000,1,1,3,1667129107,5,MDR,221030-193428.json,True,True,True,True
41557101,2,76092,4,AC0630,192,154,8000,8000,8000,4000,1,1,3,1667129107,3,M500,221030-193428.json,True,True,False,False
41557133,2,357482,2,Silm,130,66,1000,5000,6000,1000,1,1,3,1667129695,4,56-1式,221030-194522.json,True,True,True,False
41557134,2,357482,4,Silm,130,32,1000,1000,6000,1000,1,1,3,1667129695,3,微型乌兹,221030-194522.json,True,True,False,False
41557182,2,913322,2,匆匆跑,125,178,1000,1000,1000,1000,1,1,3,1667130863,3,F1,221030-200710.json,True,True,False,False
41557196,2,391062,2,M95,204,69,1000,1000,1000,1000,1,1,3,1667131066,4,FAMAS,221030-200710.json,True,True,True,False
41557302,2,618412,4,疾風奈奈,218,159,8000,1000,8000,4000,1,1,3,1667132535,3,RMB-93,221030-203426.json,True,True,False,False
41557303,2,994682,2,皮里诺,42,235,8000,1000,8000,4000,1,1,3,1667132716,4,SPR A3G,221030-203426.json,True,True,True,False
41557323,2,18552,2,浴缸喜,158,18,1000,1000,1000,1000,1,1,3,1667132822,3,MAC-10,221030-203426.json,True,True,False,False
41557330,2,137572,2,熾礿,187,368,8000,1000,8000,4000,1,1,3,1667133054,4,UTS-15,221030-203426.json,True,True,True,False
41557331,2,137572,4,熾礿,187,367,8000,1000,8000,4000,1,1,3,1667133054,5,MK3A1,221030-203426.json,True,True,True,True
41557332,2,137572,6,熾礿,187,326,8000,1000,8000,4000,1,1,3,1667133054,4,HK512,221030-203426.json,True,True,True,False
41557350,2,466792,2,村民01,89,61,1000,4000,4000,2000,1,1,3,1667133340,3,StG44,221030-204520.json,True,True,False,False
41557369,2,902692,2,黑龍sos,53,235,8000,1000,8000,4000,1,1,3,1667133768,4,SPR A3G,221030-205613.json,True,True,True,False
41557371,2,902692,4,黑龍sos,53,61,8000,1000,8000,4000,1,1,3,1667133768,3,StG44,221030-205613.json,True,True,False,False
41557376,2,470802,2,神孝直斗,158,178,1000,1000,1000,1000,1,1,3,1667133941,3,F1,221030-205613.json,True,True,False,False
41557377,2,747962,2,紫羅蘭之夜,122,157,8000,1000,8000,4000,1,1,3,1667133953,5,KSG,221030-205613.json,True,True,True,True
41557381,2,988302,2,皮克特兰,83,44,8000,1000,8000,4000,1,1,3,1667134050,3,SV-98,221030-205613.json,True,True,False,False
41557382,2,6452,2,獬豸,125,118,1000,1000,1000,1000,1,1,3,1667134069,4,9A-91,221030-205613.json,True,True,True,False
41557383,2,6452,4,獬豸,125,237,1000,1000,1000,1000,1,1,3,1667134069,4,SAR-21,221030-205613.json,True,True,True,False
41557384,2,6452,6,獬豸,125,26,1000,1000,1000,1000,1,1,3,1667134069,4,MP5,221030-205613.json,True,True,True,False
41557431,2,148942,4,RhythmNotes,164,257,8000,1000,8000,4000,1,1,3,1667134868,5,M200,221030-210709.json,True,True,True,True
41557439,2,461792,4,Temptation,192,32,6000,2000,6000,4000,1,1,3,1667135382,3,微型乌兹,221030-211236.json,True,True,False,False
41557458,2,4262,2,杉上隆司,136,117,8000,1000,8000,4000,1,1,3,1667135988,4,PSG-1,221030-212351.json,True,True,True,False
41557463,2,2842,2,Leon,233,356,1000,1000,1000,1000,1,1,3,1667136093,5,A-545,221030-212351.json,True,True,True,True
41557464,2,914952,2,Rent9,101,66,6000,7000,1000,1000,1,1,3,1667136300,4,56-1式,221030-213445.json,True,True,True,False
41557467,2,339872,2,星野遊保,137,66,8000,8000,1000,4000,1,1,3,1667136336,4,56-1式,221030-213445.json,True,True,True,False
41557468,2,339872,4,星野遊保,137,307,8000,8000,1000,4000,1,1,3,1667136336,5,ZB-26,221030-213445.json,True,True,True,True
41557474,2,551432,2,藍翼隼,174,365,6000,2000,6000,4000,1,1,3,1667136653,5,SCR,221030-213445.json,True,True,True,True
41557486,2,293862,2,Rifle,167,60,1000,1000,1000,1000,1,1,3,1667136709,4,AS Val,221030-213445.json,True,True,True,False
41557490,2,887822,2,guh563,85,351,6000,1000,8000,4000,1,1,3,1667136777,5,M26-MASS,221030-214540.json,True,True,True,True
41557491,2,929652,2,龍劍聖,144,18,8000,1000,8000,4000,1,1,3,1667136866,3,MAC-10,221030-214540.json,True,True,False,False
41557492,2,929652,4,龍劍聖,144,353,8000,1000,8000,4000,1,1,3,1667136866,4,MAG-7,221030-214540.json,True,True,True,False
41557495,2,1000832,2,緹亞娜,30,270,6000,1000,6000,4000,1,1,3,1667136874,4,四式,221030-214540.json,True,True,True,False
41557509,2,77782,2,Vsniper,218,120,1000,1000,1000,1000,1,1,3,1667137103,3,ARX-160,221030-214540.json,True,True,False,False
41557512,2,875932,2,MikazukiAgus,77,53,4000,1000,4000,2000,1,1,3,1667137122,5,NTW-20,221030-214540.json,True,True,True,True
41557513,2,321192,2,雨宮夜羽,179,349,1000,1000,1000,1000,1,1,3,1667137321,4,AK74M,221030-214540.json,True,True,True,False
41557539,2,341682,2,自在先生,169,105,8000,1000,8000,4000,1,1,3,1667138097,3,OTs-12,221030-220748.json,True,True,False,False
41557587,2,230182,2,黃崇瑋,124,365,1000,1000,1000,1000,1,1,3,1667139648,5,SCR,221030-222409.json,True,True,True,True
41557592,2,887972,2,N007,60,34,8000,1000,8000,4000,1,1,3,1667139801,3,M1加兰德,221030-223503.json,True,True,False,False
41557593,2,887972,4,N007,60,349,8000,1000,8000,4000,1,1,3,1667139801,4,AK74M,221030-223503.json,True,True,True,False
41557594,2,887972,6,N007,60,155,8000,1000,8000,4000,1,1,3,1667139801,4,M590,221030-223503.json,True,True,True,False
41557595,2,440222,2,萌新一名,180,350,8000,1000,8000,4000,1,1,3,1667139947,5,FO-12,221030-223503.json,True,True,True,True
41557596,2,440222,4,萌新一名,180,156,8000,1000,8000,4000,1,1,3,1667139947,4,超级肖蒂,221030-223503.json,True,True,True,False
41557597,2,931282,2,samurai094,91,75,8000,8000,1000,4000,2,20,5,1667140008,4,M1918,221030-223503.json,True,True,True,False
41557619,2,149282,2,雪羽優夜,204,165,6300,4300,6300,4300,1,1,3,1667140336,4,M1014,221030-223503.json,True,True,True,False
41557672,2,670762,4,萌新030,77,352,6000,1000,6000,4000,1,1,3,1667140851,4,新星,221030-224556.json,True,True,True,False
41557673,2,670762,2,萌新030,77,337,6000,1000,6000,4000,1,1,3,1667140862,5,德利尔,221030-224556.json,True,True,True,True
41557674,2,670762,4,萌新030,77,26,6000,1000,6000,4000,1,1,3,1667140862,4,MP5,221030-224556.json,True,True,True,False
41557675,2,670762,2,萌新030,77,32,6000,1000,6000,4000,1,1,3,1667140873,3,微型乌兹,221030-224556.json,True,True,False,False
41557705,2,9532,4,MingShoe,126,270,8000,1000,8000,4000,1,1,3,1667141737,4,四式,221030-230744.json,True,True,True,False
41557712,2,930252,2,TSCG,137,101,8000,8000,1000,4000,3,50,10,1667142048,4,UMP9,221030-230744.json,True,True,True,False
41557720,2,816202,2,スカイSky,142,282,8000,1000,8000,4000,1,1,3,1667142408,5,DP-12,221030-231310.json,True,True,True,True
41557748,2,989522,2,MCdscohpdter,43,330,1000,1000,1000,1000,2,20,5,1667143142,4,FX-05,221030-232404.json,True,True,True,False
41557749,2,989522,4,MCdscohpdter,43,16,1000,1000,1000,1000,2,20,5,1667143142,5,汤姆森,221030-232404.json,True,True,True,True
41557755,2,287392,2,士力架大叔,185,158,8000,1000,8000,4000,1,1,3,1667143262,3,KS-23,221030-232404.json,True,True,False,False
41557761,2,363512,2,Thetoy,120,36,8000,1000,8000,4000,1,1,3,1667143493,4,春田,221030-233458.json,True,True,True,False
41557763,2,93472,4,永恆寧靜,167,26,8000,1000,8000,4000,1,1,3,1667143656,4,MP5,221030-233458.json,True,True,True,False
41557764,2,400862,2,Serenade,208,116,6000,1000,6000,4000,1,1,3,1667143740,3,Z-62,221030-233458.json,True,True,False,False
41557773,2,302102,2,天瞑,145,235,4000,4000,4000,2000,1,1,3,1667144266,4,SPR A3G,221030-234551.json,True,True,True,False
41557802,2,994662,2,不够优秀,26,42,8000,1000,8000,4000,2,20,5,1667144611,4,PTRD,221030-235645.json,True,True,True,False
41557817,2,391062,2,M95,204,262,8000,1000,8000,4000,2,20,5,1667144958,4,EM-2,221030-235645.json,True,True,True,False
41557842,2,104802,2,deltaaaa,190,367,8000,1000,8000,4000,1,1,3,1667145444,5,MK3A1,221031-000932.json,True,True,True,True
41557851,2,513252,2,liewhon,65,70,8000,1000,8000,4000,1,1,3,1667145535,3,FNC,221031-000932.json,True,True,False,False
41557868,2,177272,2,OscarOrcus,186,75,8000,8000,1000,4000,3,50,10,1667145821,4,M1918,221031-001617.json,True,True,True,False
41557879,2,349072,2,一咕,199,305,6000,1000,6000,4000,1,1,3,1667146023,4,塔布克,221031-001617.json,True,True,True,False
41557903,2,951142,2,YQⅠ,45,70,1000,1000,1000,1000,1,1,3,1667146312,3,FNC,221031-001617.json,True,True,False,False
41557904,2,951142,4,YQⅠ,45,338,1000,1000,1000,1000,1,1,3,1667146312,5,SIG MCX,221031-001617.json,True,True,True,True
41557905,2,951142,2,YQⅠ,45,122,1000,1000,1000,1000,1,1,3,1667146321,5,G11,221031-001617.json,True,True,True,True
41557906,2,951142,4,YQⅠ,45,365,1000,1000,1000,1000,1,1,3,1667146321,5,SCR,221031-001617.json,True,True,True,True
41557910,2,132402,6,Twig,187,366,8000,1000,8000,6000,1,1,3,1667146528,5,SPAS-15,221031-002519.json,True,True,True,True
41557937,2,966472,2,vdhdhwhw,77,18,1000,1000,1000,1000,1,1,3,1667146787,3,MAC-10,221031-002519.json,True,True,False,False
41557938,2,966472,4,vdhdhwhw,77,116,1000,1000,1000,1000,1,1,3,1667146787,3,Z-62,221031-002519.json,True,True,False,False
41557939,2,966472,4,vdhdhwhw,77,122,1000,1000,1000,1000,1,1,3,1667146800,5,G11,221031-002519.json,True,True,True,True
41557962,2,127942,2,Skeels,192,18,1000,1000,1000,1000,1,1,3,1667147417,3,MAC-10,221031-003705.json,True,True,False,False
41557963,2,570122,2,DarkCrowYeYu,211,330,1000,1000,1000,1000,1,1,3,1667147438,4,FX-05,221031-003705.json,True,True,True,False
41557964,2,96902,4,埔光,184,128,8000,1000,8000,4000,3,50,10,1667147439,5,M99,221031-003705.json,True,True,True,True
41557965,2,308302,4,沫蟬,197,32,1000,1000,1000,1000,1,1,3,1667147476,3,微型乌兹,221031-003705.json,True,True,False,False
41557971,2,351052,4,MaxDoll,201,159,8000,1000,8000,4000,1,1,3,1667147729,3,RMB-93,221031-004819.json,True,True,False,False
41558010,2,994522,2,sevi,55,32,1000,1000,1000,1000,1,1,3,1667148484,3,微型乌兹,221031-005346.json,True,True,False,False
41558014,2,953052,2,迪盧克老爺,117,363,4000,4000,1000,2000,1,1,3,1667148652,4,MPL,221031-005346.json,True,True,True,False
41558015,2,953052,4,迪盧克老爺,117,364,4000,4000,1000,2000,1,1,3,1667148653,4,MPK,221031-005346.json,True,True,True,False
41558047,2,710672,2,鮫,208,105,1000,1000,1000,1000,1,1,3,1667149048,3,OTs-12,221031-010439.json,True,True,False,False
41558070,2,193772,2,Shouko,207,330,1000,1000,1000,1000,1,1,3,1667149543,4,FX-05,221031-011533.json,True,True,True,False
41558085,2,446602,2,ArV,196,118,1000,1000,1000,1000,1,1,3,1667149949,4,9A-91,221031-011533.json,True,True,True,False
41558147,2,391222,2,zeroZ翎,183,137,4000,4000,1000,2000,2,20,5,1667152861,4,PP-19-01,221031-020443.json,True,True,True,False
41558207,2,529672,2,MicroSDx,152,153,8000,1000,8000,6000,1,1,3,1667157270,4,M37,221031-032629.json,True,True,True,False
41558211,2,125082,2,ATimeZ,199,116,8000,1000,8000,4000,1,1,3,1667157737,3,Z-62,221031-032629.json,True,True,False,False
41558224,2,133802,2,卡比文,168,66,1000,1000,1000,1000,1,1,3,1667159602,4,56-1式,221031-035404.json,True,True,True,False
41558233,2,710062,2,M416槍托,162,66,1000,1000,1000,1000,1,1,3,1667160675,4,56-1式,221031-042117.json,True,True,True,False
41558234,2,710062,4,M416槍托,162,32,1000,1000,1000,1000,1,1,3,1667160675,3,微型乌兹,221031-042117.json,True,True,False,False
41558267,2,233602,2,夜雷隱,156,288,1000,1000,1000,1000,1,1,3,1667163596,4,CR-21,221031-051039.json,True,True,True,False
41558306,2,391922,2,日向子,190,61,1000,1000,1000,1000,1,1,3,1667167583,3,StG44,221031-061050.json,True,True,False,False
41558313,2,861022,2,fishfish,140,39,6000,1000,6000,4000,1,1,3,1667167847,4,莫辛-纳甘,221031-062144.json,True,True,True,False
41558314,2,861022,4,fishfish,140,190,6000,1000,6000,4000,1,1,3,1667167847,3,NS2000,221031-062144.json,True,True,False,False
41558327,2,403482,2,大敵當錢,216,283,8000,1000,8000,4000,1,1,3,1667168649,4,解放者,221031-063237.json,True,True,True,False
41558328,2,403482,4,大敵當錢,216,189,8000,1000,8000,4000,1,1,3,1667168649,4,USAS-12,221031-063237.json,True,True,True,False
41558371,2,782,2,神鳴澤初,209,288,6000,1000,6000,4000,1,1,3,1667170893,4,CR-21,221031-071105.json,True,True,True,False
41558372,2,782,4,神鳴澤初,209,39,6000,1000,6000,4000,1,1,3,1667170893,4,莫辛-纳甘,221031-071105.json,True,True,True,False
41558447,2,103602,2,Tcm,179,290,6000,4000,6000,4000,1,1,3,1667172636,5,89式自,221031-074346.json,True,True,True,True
41558449,2,299212,2,GrandDC,180,324,8000,1000,8000,4000,1,1,3,1667172663,5,M6 ASW,221031-074346.json,True,True,True,True
41558450,2,299212,4,GrandDC,180,155,8000,1000,8000,4000,1,1,3,1667172663,4,M590,221031-074346.json,True,True,True,False
41558458,2,798012,2,O5一8,115,323,6107,6107,6107,4107,1,1,3,1667172794,5,LTLX7000,221031-074346.json,True,True,True,True
41558459,2,798012,2,O5一8,115,80,6107,6107,6107,4107,1,1,3,1667172802,3,M1919A4,221031-074346.json,True,True,False,False
41558486,2,996792,2,Niercell,41,50,6000,1000,6000,4000,1,1,3,1667173469,5,李-恩菲尔德,221031-075439.json,True,True,True,True
41558487,2,996792,4,Niercell,41,48,6000,1000,6000,4000,1,1,3,1667173469,5,WA2000,221031-075439.json,True,True,True,True
41558501,2,818282,2,暧昧,160,42,8000,1000,8000,4000,1,1,3,1667174241,4,PTRD,221031-080532.json,True,True,True,False
41558502,2,818282,4,暧昧,160,189,8000,1000,8000,4000,1,1,3,1667174241,4,USAS-12,221031-080532.json,True,True,True,False
41558513,2,1182,2,魔王不想上班,179,22,8000,1000,8000,4000,1,1,3,1667175006,3,PPS-43,221031-081059.json,True,True,False,False
41558546,2,910542,2,小蛞牛,106,281,8000,1000,8000,4000,1,1,3,1667175743,5,CAWS,221031-083247.json,True,True,True,True
41558562,2,69542,2,AssassinK,98,325,8000,1000,8000,4000,1,1,3,1667175999,4,V-PM5,221031-083247.json,True,True,True,False
41558563,2,485522,2,帕秋莉夜行,209,60,1000,1000,1000,1000,1,1,3,1667176122,4,AS Val,221031-083247.json,True,True,True,False
41558592,2,127642,2,深町神夫,138,283,6000,1000,6000,4000,2,20,5,1667176913,4,解放者,221031-085434.json,True,True,True,False
41558597,2,486532,2,雲遙,154,32,1000,1000,1000,1000,1,1,3,1667177134,3,微型乌兹,221031-085434.json,True,True,False,False
41558605,2,529672,4,MicroSDx,152,26,8000,1000,8000,6000,1,1,3,1667177372,4,MP5,221031-085434.json,True,True,True,False
41558606,2,529672,6,MicroSDx,152,288,8000,1000,8000,6000,1,1,3,1667177372,4,CR-21,221031-085434.json,True,True,True,False
41558607,2,529672,2,MicroSDx,152,178,8000,1000,8000,6000,1,1,3,1667177372,3,F1,221031-085434.json,True,True,False,False
41558612,2,358742,2,DarkHolmes,197,18,1000,1000,1000,1000,1,1,3,1667177495,3,MAC-10,221031-090529.json,True,True,False,False
41558653,2,308672,2,藤嵐,178,26,1000,1000,1000,1000,1,1,3,1667179260,4,MP5,221031-093243.json,True,True,True,False
41558664,2,399012,2,Cocoon,223,18,6000,1000,6000,4000,1,1,3,1667179967,3,MAC-10,221031-094337.json,True,True,False,False
41558679,2,953382,2,烤焦的貓,133,22,1000,1000,1000,1000,1,1,3,1667180150,3,PPS-43,221031-094337.json,True,True,False,False
41558710,2,968522,2,鳶一凜,103,137,4000,4000,4000,2000,1,1,3,1667180753,4,PP-19-01,221031-095431.json,True,True,True,False
41558711,2,968522,4,鳶一凜,103,347,4000,4000,4000,2000,1,1,3,1667180757,5,SR-2,221031-095431.json,True,True,True,True
41558712,2,392052,2,夏羽織,210,66,1000,1000,1000,1000,1,1,3,1667181026,4,56-1式,221031-095431.json,True,True,True,False
41558715,2,844182,2,不再存在,142,188,8000,1000,8000,4000,1,1,3,1667181395,5,S.A.T.8,221031-100533.json,True,True,True,True
41558716,2,844182,4,不再存在,142,347,4000,4000,1000,2000,1,1,3,1667181395,5,SR-2,221031-100533.json,True,True,True,True
41558723,2,768412,2,inocash,176,18,6000,1000,6000,4000,2,20,5,1667181445,3,MAC-10,221031-100533.json,True,True,False,False
41558753,2,285852,4,楓草貓,171,154,6000,6000,6000,4000,1,1,3,1667182312,3,M500,221031-102159.json,True,True,False,False
